TargetID,ProbeID,A2,B1,B2,C1,C2,D1,D2,E1,E2,F1,F2,G1,G2,H1,H2,A1,SYMBOL,DEFINITION,GID
ILMN_148093,1838,1288.3,1605.6,1147.1,1936.1,1809.6,1499.4,1708.6,1434.8,1989.8,1100.8,1825.1,1321.6,1180.2,2308.5,1247.8,1920.9,Traf2,"Drosophila melanogaster TNF-receptor-associated factor 2 CG10961-RA (Traf2), mRNA.",24640526
ILMN_151605,1841,497.7,501.4,354.4,635.2,633.9,393.4,546.7,480.1,706.4,377.1,460.5,478.2,451.6,512.9,502.5,601,CG7177,"Drosophila melanogaster CG7177-RA (CG7177), mRNA.",24668201
ILMN_142067,1842,66,75.3,73.3,78,66,58.1,81.6,61.6,65.8,73.3,71.5,70.8,57.4,65.6,80.1,99.2,dlg1,"Drosophila melanogaster discs large 1 CG1725-RA, transcript variant A (dlg1), mRNA.",78711758
ILMN_154052,1850,694.3,788.9,506.9,1193.8,1021.3,543.9,998.1,745.8,1224.9,581.5,842.8,697.7,625.7,918,854.1,862.6,gft,"Drosophila melanogaster guftagu CG11861-RC, transcript variant C (gft), mRNA.",24584424
ILMN_141779,1851,21611.1,16154.8,17998.2,24302,24997.1,22184.1,22235.4,20928.8,27422.2,17196.1,23424.4,19116.4,20294.8,23881,19299.7,14514.5,RpL14,"Drosophila melanogaster Ribosomal protein L14 CG6253-RA (RpL14), mRNA.",24661025
ILMN_155141,1861,58.2,63.5,62.3,58.5,61.6,53.3,56.5,48.2,60.4,52.4,52.9,59.8,55.5,47.6,55.8,74.6,Pkcdelta,"Drosophila melanogaster Protein kinase C delta CG10524-RA (Pkcdelta), mRNA.",85725279
ILMN_145405,1862,277.2,220.6,185.8,321.2,324.7,228.2,298.7,251.1,348.5,201.5,291.5,217.9,193.2,248.5,233.2,312.2,Cdk7,"Drosophila melanogaster Cyclin-dependent kinase 7 CG3319-RA (Cdk7), mRNA.",17530792
ILMN_148734,1864,67.3,62.7,65.6,61.1,69.6,55.9,61.9,49.4,62.9,67.3,53.6,61.1,58.1,53.8,54.3,82.7,Lim1,"Drosophila melanogaster Lim kinase CG11354-RA (Lim1), mRNA.",24640665
ILMN_148805,1866,57.3,65.9,59,62.2,60.7,56.2,50.4,47.2,65.3,70.4,53.3,63.6,54.1,50.7,54.7,79.7,Idgf1,"Drosophila melanogaster Imaginal disc growth factor 1 CG4472-RA (Idgf1), mRNA.",24584609
ILMN_145233,1868,3490.7,3091.2,2387.2,4305.8,4276.8,3144.3,3782.7,2744.2,4973.4,2610.7,3597.1,3191.1,3137.5,3389.1,3455.3,3009.9,Jheh2,"Drosophila melanogaster Juvenile hormone epoxide hydrolase 2 CG15102-RB, transcript variant B (Jheh2), mRNA.",45552069
ILMN_153458,1869,298.2,358,224.1,609,353.7,119.1,473.8,276.4,516,157,305.8,368.5,208.5,307.3,405.4,410.4,Mad,"Drosophila melanogaster Mothers against dpp CG12399-RA (Mad), mRNA.",19549582
ILMN_150870,1870,661,821.1,534.9,1081,1029.2,697,934.2,742.3,1027.7,598.4,954.8,753,618.5,1115,748.8,918.7,spag,"Drosophila melanogaster spaghetti CG13570-RA (spag), mRNA.",24762580
ILMN_142609,1871,4350,5345.8,3329.7,5893.2,7180.5,4310.2,6328,4838.6,8047.8,3985.9,6173.2,4488.5,4403.2,6366.3,4822.1,4028.4,Hel25E,"Drosophila melanogaster Helicase at 25E CG7269-RC, transcript variant C (Hel25E), mRNA.",24581955
ILMN_155394,1873,471,532,351.6,608.9,616.9,505.3,517,402,610.6,429.2,505.1,430.9,420.8,658.6,450.1,476.9,CG2972,"Drosophila melanogaster CG2972-RA (CG2972), mRNA.",24640950
ILMN_146540,1874,65.3,73,79.4,71.9,65.9,68.2,71,54.8,70.7,70.2,60.3,64.5,67.2,59.2,63.9,82.3,Wnt10,"Drosophila melanogaster Wnt10 CG4971-RA (Wnt10), mRNA.",24582479
ILMN_147158,1876,261.9,260.8,181.8,295.9,303.5,210.7,259.8,220.7,422.4,234.6,246.9,210,201.3,249.9,238.6,238.3,edl,"Drosophila melanogaster ETS-domain lacking CG15085-RA (edl), mRNA.",22024013
ILMN_143964,1878,102.1,87.5,95.5,126.9,112.4,81,108.6,80.7,110.3,84.2,97.9,90.9,87.4,91.9,94.6,114.5,pnr,"Drosophila melanogaster pannier CG3978-RB, transcript variant B (pnr), mRNA.",28571744
ILMN_144789,1882,523,539.4,337,614.1,802.1,542.5,533.4,436,758.4,460.7,505,420.2,518.5,752.4,475.7,488.7,CG3430,"Drosophila melanogaster CG3430-RA (CG3430), mRNA.",24582378
ILMN_145022,1883,77.1,140.3,76.1,75.8,80.5,57.4,80.5,74.8,99.1,89.2,67.8,72.6,62.4,86.1,60.5,92.4,m,"Drosophila melanogaster miniature CG9369-RA (m), mRNA.",24641385
ILMN_153302,1884,163.9,162.6,120.4,135.2,146.3,81.5,142,130.3,195.4,114.5,122.1,119.8,134.6,96,123.5,137.1,sca,"Drosophila melanogaster scabrous CG17579-RA, transcript variant A (sca), mRNA.",19550097
ILMN_151021,1885,800,840.2,619,1134.2,1100,729.6,1158.6,897.6,1300.3,607.9,1067.4,1016.1,686.6,1143.3,896.8,855.7,sgl,"Drosophila melanogaster sugarless CG10072-RA (sgl), mRNA.",24659647
ILMN_154687,1887,59.5,59.2,63.7,52,59.5,45.9,45.4,46.4,56.1,55.7,48.1,58.1,53.6,47.6,52.1,63.4,wntD,"Drosophila melanogaster wnt inhibitor of Dorsal CG8458-RA (wntD), mRNA.",24646506
ILMN_147400,1888,580.1,640,426.9,835.2,740.6,470.8,712.3,587.7,857.6,474.2,594.5,575.5,502.4,664.9,606.9,679.9,CG8578,"Drosophila melanogaster CG8578-RA (CG8578), mRNA.",24642316
ILMN_157193,1893,574.5,640.6,382.1,665.6,749.6,303.6,775.2,542.2,899.2,374,587.4,509.7,518.8,586,549.1,463.8,sax,"Drosophila melanogaster saxophone CG1891-RA, transcript variant A (sax), mRNA.",24586378
ILMN_140525,1895,2908.8,2566.1,1795.5,3210,3100.3,2565.9,2857.9,2317.7,3620.1,2381.8,2906.4,2487.8,2137,2674.4,2222.5,2908,HLHmbeta,"Drosophila melanogaster E(spl) region transcript m CG14548-RA (HLHmbeta), mRNA.",24650223
ILMN_141010,1902,323.9,264.3,236.7,406.2,418,336.7,308.6,303.6,420.4,292.5,380.1,277.5,289.9,355.9,293.7,359.6,CG4036,"Drosophila melanogaster CG4036-RA (CG4036), mRNA.",24583139
ILMN_158303,1908,923.3,728,569.3,1007.4,1485.8,875,1005.8,716.5,1265.3,757.3,893.5,701,1005.1,991.3,856.6,730.1,hdc,"Drosophila melanogaster headcase CG15532-RB, transcript variant B (hdc), mRNA.",24651352
ILMN_154381,1913,440.2,771.1,389,728.2,605.8,289.4,753,564.8,814.7,375.4,824.5,598.1,364.8,709.8,503.1,545.8,Notum,"Drosophila melanogaster Notum CG13076-RA, transcript variant A (Notum), mRNA.",45551564
ILMN_140664,1931,659.4,858.7,969.7,1427.3,913.8,937.8,1612.7,1251.7,754.9,771.3,1718.7,1196.5,976.7,1344.7,1156.8,1240.3,dp,"Drosophila melanogaster dumpy CG33196-PB (dp) mRNA, complete cds.",56307415
ILMN_139554,1935,103.5,151.6,125.2,189.5,124.9,81.9,163.6,154.5,139.4,108.5,118.6,144.4,119.6,118.7,159.3,178.4,Fmr1,"Drosophila melanogaster Fmr1 CG6203-RB, transcript variant B (Fmr1), mRNA.",24645601
ILMN_158416,1938,599,588.9,424.2,840.3,794.7,663.6,698.3,645.1,901.3,611.4,757.8,565.4,556.7,721.7,548.4,726.1,CG6388,"Drosophila melanogaster CG6388-RA (CG6388), mRNA.",24583902
ILMN_140532,1942,244.5,305.3,190.8,357.5,262.2,240.2,286.2,232.1,323.4,262.7,260.4,276.9,173.9,264.2,221.8,300.5,Him,"Drosophila melanogaster Him CG15064-RA (Him), mRNA.",24642976
ILMN_159073,1944,256.5,285.2,222.5,393.1,347.8,215.5,320,262.8,359,218.6,313,279.5,233.8,320.1,292.4,330.5,Fak56D,"Drosophila melanogaster Focal Adhesion Kinase CG10023-RC, transcript variant C (Fak56D), mRNA.",24655710
ILMN_156714,1946,1830,1949.2,1355.4,2159.4,2962.6,1881,1986.7,1956.3,2656.9,1586.4,1998.2,1539.7,1801.5,2678.5,1847.5,1850.4,dm,"Drosophila melanogaster diminutive CG10798-RA (dm), mRNA.",24639495
ILMN_147311,1950,289.3,351.9,196.1,414.2,386.3,178.7,356.9,243,419.5,228.2,242.1,285.8,270.3,275.7,292.9,349.3,brk,"Drosophila melanogaster brinker CG9653-RA (brk), mRNA.",24640352
ILMN_142413,1951,1331.8,2116.9,1168.8,2250.8,1792.8,1259.2,2028.8,1570,2133.4,1271.2,2114.1,1822.8,1395.6,2782.8,1566.3,1792.9,dally,"Drosophila melanogaster division abnormally delayed CG4974-RA (dally), mRNA.",24661180
ILMN_142832,1953,60.5,68.7,57.7,46.9,60.6,44.8,50.1,45.1,62.6,57.5,48.1,54.8,49.7,46.5,50.5,69.4,CG32158,"Drosophila melanogaster CG32158-RD, transcript variant D (CG32158), mRNA.",24665346
ILMN_158395,1954,676.9,1179.5,586.8,1278,937.5,616.8,1016.9,699.6,1291.9,612.2,942.4,659.6,522.5,1105.1,616.1,1050.8,fat2,"Drosophila melanogaster fat2 CG7749-RB, transcript variant B (fat2), mRNA.",78706669
ILMN_139893,1955,1533.2,1656.1,1251.7,2110.7,1904.3,1192.5,2182.7,1545.1,2339.5,1278,1994.4,1722.4,1507.8,1540,1959.5,1513.3,mys,"Drosophila melanogaster myospheroid CG1560-RA (mys), mRNA.",24640485
ILMN_142151,1959,137.3,185,139.2,221.9,175.2,84.9,192.7,146.5,241.5,105.1,152.2,138,125.2,162.3,161.4,186.3,Itp-r83A,"Drosophila melanogaster Inositol 1,4,5,-tris-phosphate receptor CG1063-RA, transcript variant A (Itp-r83A), mRNA.",24644260
ILMN_156359,1961,540.2,602.3,292.8,572.9,733.3,331.8,467.6,412.5,804,370.7,454.1,420.2,480,533.9,440.5,409.1,raw,"Drosophila melanogaster raw CG12437-RA, transcript variant A (raw), mRNA.",24582917
ILMN_145685,1968,474.6,470.2,374.5,739.3,730.3,517.4,588,512.9,711.7,399,657.5,577.5,459.3,765.3,531.2,705.4,PTP-ER,"Drosophila melanogaster Protein tyrosine phosphatase-ERK/Enhancer of Ras1 CG9856-RA (PTP-ER), mRNA.",24657147
ILMN_152876,1969,7510.2,10543.6,8174.5,13747.9,11596.2,8344.9,11690.5,10361.7,10782,7907.4,13870.7,10286,7368.8,12522.8,9362.1,10975.2,pAbp,"Drosophila melanogaster polyA-binding protein CG5119-RG, transcript variant G (pAbp), mRNA.",24654809
ILMN_148059,1974,162.6,163.3,161,188,226.8,107.6,207.2,160.4,181.1,147.2,189.4,146.8,150.8,111.5,171,171.8,bun,"Drosophila melanogaster bunched CG5461-RC, transcript variant C (bun), mRNA.",24583922
ILMN_140050,1980,72.8,74.6,72.3,70.3,72.5,63.3,70.4,56.1,78.7,73.7,62.4,75.1,70.5,59.7,64.5,85.4,cno,"Drosophila melanogaster canoe CG2534-RA, transcript variant A (cno), mRNA.",24644126
ILMN_151205,1983,70.7,66.3,69.2,66.7,69.5,54.4,56.5,55,73.2,77.4,61,58.9,54.3,58,57.6,85.3,CG10855,"Drosophila melanogaster CG10855-RA (CG10855), mRNA.",24656953
ILMN_147615,1984,233.1,269.7,179,287.7,293.8,187.7,284.9,229.4,350.3,225.6,223.5,213.8,202.5,245.2,251.7,204.8,su(f),"Drosophila melanogaster CG17170-PC.3 (CG17170), mRNA.",62862189
ILMN_153285,1985,692.9,670.8,519.5,996.3,887.6,658.4,905.6,679.9,1002.2,623.8,780.8,775.3,636.9,766.8,732.2,749.3,in,"Drosophila melanogaster inturned CG16993-RA (in), mRNA.",28574633
ILMN_152440,1987,219,212.4,140.6,218.2,305,133.3,190.3,189.3,265.3,154.5,143.1,164.7,219.1,215.6,165.4,222,Mmp1,"Drosophila melanogaster Matrix metalloproteinase 1 CG4859-RB, transcript variant B (Mmp1), mRNA.",24762712
ILMN_154086,1992,1508.5,1481.9,1269.8,2135.6,2287.6,1744,1775.2,1807.2,2221.2,1308.4,1866,1462.1,1462.9,2016.2,1553.6,2054.4,gbb,"Drosophila melanogaster glass bottom boat CG5562-RA (gbb), mRNA.",19549967
ILMN_143745,1998,284.8,397.4,151.8,311.6,365.1,204.2,235,179.1,405.4,272.9,196.4,199.3,243,361.2,184.7,225.2,Su(H),"Drosophila melanogaster Suppressor of Hairless CG3497-RA (Su(H)), mRNA.",24584384
ILMN_147914,2003,3801,4906.7,3207.5,5278.2,5602.1,3997.3,4539.6,4844.3,5671.6,4087.3,5099,4018.6,3588.3,5625.5,3717.4,5141,nmo,"Drosophila melanogaster nemo CG7892-RD, transcript variant D (nmo), mRNA.",45551536
ILMN_141525,2008,133.6,167.9,105.2,137.5,179.3,123.1,146.7,139.6,163.1,132,169.2,96.4,122.6,162.9,93.4,122.3,wts,"Drosophila melanogaster warts CG12072-RA (wts), mRNA.",24651506
ILMN_143039,2011,1047.5,1298.5,958.3,1760.7,1631.5,626.4,1536.3,1489.7,1319.2,975.3,1347.5,1074,974.2,1152,1369.6,1438.5,N,"Drosophila melanogaster Notch CG3936-RA (N), mRNA.",24639453
ILMN_142134,2016,442,726.9,207.5,371.7,505,309,286.6,307.8,677.5,430.4,285.4,232.8,306.7,516.8,225.6,447.9,CG12063,"Drosophila melanogaster CG12063-RA (CG12063), mRNA.",24651652
ILMN_158950,2017,4052.4,5352.4,3443.6,6457.5,5477.7,4178.4,5462.1,4088.9,6666.4,3824.1,5159.6,4926.6,3807.6,6539.1,4470.7,5171.6,lolal,"Drosophila melanogaster lola like CG5738-RA, transcript variant A (lolal), mRNA.",24654822
ILMN_143066,2019,421.8,572,309.2,633.6,672.4,434.7,575.2,460.5,699.5,419.9,575.3,428.4,382,699.4,439,479,oxt,"Drosophila melanogaster peptide O-xylosyltransferase CG32300-RB (oxt), mRNA.",24655954
ILMN_154327,2021,1139.5,2832.8,65.6,86.7,82.4,57.1,74.9,62.3,2205,1006,68.2,71.5,60.6,62.2,66.4,95.8,emc,"Drosophila melanogaster extra macrochaetae CG1007-RA (emc), mRNA.",62484174
ILMN_144467,2022,213,219.7,137.1,290.7,256.4,129.9,302.7,181,329.3,151.1,249.8,210.3,150.9,251.2,206.7,209.9,fu,"Drosophila melanogaster fused CG6551-RA (fu), mRNA.",45549111
ILMN_151417,2027,241.5,311.2,170.6,347.9,311,205.5,314,214.7,341.1,238.6,279.6,234.5,198.8,340.6,237.2,253.8,argos,"Drosophila melanogaster argos CG4531-RA (argos), mRNA.",24665334
ILMN_142202,2035,1371.8,1433.5,1087.1,1947.3,2024.1,1718,1730.2,1439.8,2058.9,1357.8,1848,1401.8,1449.4,1846.4,1516.5,1447.2,mad2,"Drosophila melanogaster mad2 CG17498-RA (mad2), mRNA.",24658746
ILMN_149931,2037,808.8,844.4,408.2,579.3,832.1,695.2,675.7,488.3,1205.7,698.4,654,516.7,693.1,818.2,503.8,460.1,pdm2,"Drosophila melanogaster POU domain protein 2 CG12287-RA, transcript variant A (pdm2), mRNA.",24583941
ILMN_148173,2039,280.5,325.1,230.3,401.7,415.2,229.6,367.8,306.7,400.9,250.5,292.6,256.3,251.9,321,280.4,406.7,Gl,"Drosophila melanogaster Glued CG9206-RA (Gl), mRNA.",24663952
ILMN_156690,2044,194.2,163,150.7,233.2,215.9,110.6,208.1,180.5,259.4,129.9,165.9,170.7,163.3,160,212.4,193.9,CG7920,"Drosophila melanogaster CG7920-RB, transcript variant B (CG7920), mRNA.",24651252
ILMN_155201,2048,1404.9,2152.9,1007.2,2248.3,1988.3,1129.9,1801.4,1279.3,2325.5,1040.6,1748.4,1460.7,1127.4,2564.6,1294.3,1931,Cad99C,"Drosophila melanogaster Cad99C CG31009-RA (Cad99C), mRNA.",24651169
ILMN_158950,2049,130.7,188.9,118.3,122.1,202.1,88,170.9,118.3,252.2,110.9,198.2,109.8,102.3,162.1,111.4,122.3,lolal,"Drosophila melanogaster lola like CG5738-RA, transcript variant A (lolal), mRNA.",24654822
ILMN_140050,2050,162.3,167.5,104.8,178.8,192.5,81.3,161.4,110.9,210.3,99.6,104.9,133,130.9,137.6,147.7,153.2,cno,"Drosophila melanogaster canoe CG2534-RA, transcript variant A (cno), mRNA.",24644126
ILMN_150862,2051,718.1,693.2,594.4,1028.7,1052.3,611.1,902.1,775.1,1013.4,666.3,753.9,698.6,745.8,870.3,785.5,843.6,Pcl,"Drosophila melanogaster Polycomblike CG5109-RA (Pcl), mRNA.",24654786
ILMN_146030,2054,1130,1271.2,796.2,1806.5,1448.3,762.4,1519.3,1127.6,1711.9,884.6,1220.8,1299.8,1057.4,1410.3,1296.9,1180.9,esg,"Drosophila melanogaster escargot CG3758-RA (esg), mRNA.",24584438
ILMN_149022,2057,230,325.2,238,384.5,270.2,251,322.3,357.4,275.1,262.8,295,329.1,228.5,275.3,317,369.4,ImpE1,"Drosophila melanogaster Ecdysone-inducible gene E1 CG32356-RB, transcript variant B (ImpE1), mRNA.",24660875
ILMN_142985,2059,2032.4,1931.8,1465.4,2258,2883.8,2780.8,1744.8,1665.9,3052.1,2214.1,2324.9,1514.1,1983.6,2619,1549.2,1927.1,CG11275,"Drosophila melanogaster CG11275-RA (CG11275), mRNA.",24657781
ILMN_145957,2062,57.7,71.1,62.3,67.2,60.1,57.6,53.9,51.1,57.3,78.3,54.1,62.5,56.2,51.4,57.8,73.7,Pka-C2,"Drosophila melanogaster cAMP-dependent protein kinase 2 CG12066-RA, transcript variant A (Pka-C2), mRNA.",24651485
ILMN_144388,2065,59.3,68.8,64.9,62.9,65.3,64.5,54.5,47.5,64.6,60,48.6,60.3,51.8,52.8,58.2,76.9,ftz,"Drosophila melanogaster fushi tarazu CG2047-RA (ftz), mRNA.",19549961
ILMN_159640,2081,60.6,61.1,63.5,66.3,68.6,51.7,57.2,49,57,70.7,50.5,58.4,59.1,55.5,55.8,69.2,mmd,"Drosophila melanogaster mind-meld CG9163-RB, transcript variant B (mmd), mRNA.",45555602
ILMN_154189,2087,2072,2453.2,1904.4,3081.2,2833,2532.5,2703.9,2437.7,3210.6,2225.7,3054.5,2084.8,1892.5,2829.6,2271.4,2711,CG3957,"Drosophila melanogaster CG3957-RA (CG3957), mRNA.",24762317
ILMN_157467,2091,1086.3,1053.4,1107.2,2326.8,1459,881.4,1743.2,1674.9,1659.8,803.3,1868.4,1707.3,912.5,1391.2,1479.8,1982.3,CG9307,"Drosophila melanogaster CG9307-RA (CG9307), mRNA.",24646691
ILMN_153539,2094,137.4,136.4,109.5,129.2,152.3,76.9,131.9,118.6,141.2,95.4,94.2,113.2,111.4,99.1,130,156.1,sgg,"Drosophila melanogaster shaggy CG2621-RA, transcript variant A (sgg), mRNA.",24639375
ILMN_145083,2097,64.5,71.1,75.8,65.7,58.5,58.2,60.7,51.6,64.8,70.9,54.6,58.2,59,58.9,58.1,68.9,Ilp5,"Drosophila melanogaster insulin-like peptide 5 CG33273-PA (Ilp5) mRNA, complete cds.",45553018
ILMN_151394,2099,1298.2,2213.1,1460.6,3039.5,2208.5,1354.2,2101,1594.7,2301.8,1035.2,1901.9,1398.8,1020.6,2100.9,1297.1,2689.4,14-3-3epsilon,"Drosophila melanogaster 14-3-3 CG31196-RC, transcript variant C (14-3-3epsilon), mRNA.",24647890
ILMN_151545,2100,79.3,85.3,78.7,79.9,85.2,72,73.1,57.6,91.5,82.5,62.5,66.1,65.8,72.2,71.4,103.6,ct,"Drosophila melanogaster cut CG11387-RB, transcript variant B (ct), mRNA.",24640384
ILMN_158342,2110,190,244.9,151.7,205.1,294.4,132.9,259.1,199.7,374,131.3,223.2,208.3,173.8,315.5,187.6,173.3,Lap1,"Drosophila melanogaster Lap1 CG10255-RA (Lap1), mRNA.",24653756
ILMN_152101,2114,3307.6,3851.7,2200.6,3142.6,4491,3630.5,2606.7,3063.3,4786.1,3282.2,3057.5,2210.9,3091.1,4211.6,2217.1,3774.3,CG7675,"Drosophila melanogaster CG7675-RA, transcript variant A (CG7675), mRNA.",45551928
ILMN_152671,2117,69.2,68.9,72.5,64.5,67.2,64.9,58.8,53.9,66.7,69.8,58.9,60.8,56,59.4,57.5,78.7,Rh4,"Drosophila melanogaster Rhodopsin 4 CG9668-RA (Rh4), mRNA.",24665572
ILMN_146262,2122,1511.2,1807,1214.7,2738.9,2330.3,1214.2,2475.4,1528.8,2790,1092.4,2179.1,2197.4,1373.7,2652,1721.1,1874.1,gro,"Drosophila melanogaster groucho CG8384-RE, transcript variant E (gro), mRNA.",45553550
ILMN_140920,2127,745.5,693.7,404.6,761.2,861.5,540.8,659.4,530.1,978.8,546.7,656.8,496.7,552.9,649.7,505.1,609.7,m4,"Drosophila melanogaster E(spl) region transcript m4 CG6099-RA (m4), mRNA.",17738208
ILMN_156949,2129,6747.3,6632.7,5103.5,8756.2,9077.6,7334.2,8179.8,7323,9979.8,6173.8,8871.7,6518.4,6934.8,9044.4,6812.7,7242.3,Int6,"Drosophila melanogaster Int6 homologue CG9677-RA (Int6), mRNA.",24665535
ILMN_154656,2136,3872.4,5661,3499.7,5884.1,7190.3,4283.2,6323.3,4515.8,6688.3,4079,5708.7,4746.7,4122.5,6273.8,4821.2,4077.8,fz2,"Drosophila melanogaster frizzled 2 CG9739-RA, transcript variant A (fz2), mRNA.",24666633
ILMN_149683,2137,546.2,879.7,541.9,1343.9,849.4,453.3,1062.1,686.8,1020.4,356.9,1144.6,777.7,366.3,1168,598.7,1095,Gprk1,"Drosophila melanogaster CG40129-PA.3 (CG40129), mRNA.",62862263
ILMN_141154,2139,378.3,319,283,364.3,372,318.9,345.9,327.1,516.3,353.2,371.2,290.4,280,323.2,299.3,354.7,E(spl),"Drosophila melanogaster Enhancer of split CG8365-RA (E(spl)), mRNA.",17738214
ILMN_148865,2143,452,556,314.8,682.4,577.9,202.5,599.6,431.2,776.7,298.6,413.8,508.3,353,509.9,480.7,471.6,Mtl,"Drosophila melanogaster Mig-2-like CG5588-RC, transcript variant C (Mtl), mRNA.",24650674
ILMN_143047,2144,357,365.9,186.3,341.7,443.2,311.6,303.4,213.5,494.7,348.7,276.2,257,305.1,356,281.5,253.4,Ocho,"Drosophila melanogaster Ocho CG3396-RA (Ocho), mRNA.",17985960
ILMN_143744,2149,1002.7,1591.5,818.7,1609.8,1666.9,745.5,1452.8,912.7,1650.5,684.4,1163.3,1040.4,958.8,1906.3,1188.1,1223,ab,"Drosophila melanogaster abrupt CG4807-RB, transcript variant B (ab), mRNA.",24583662
ILMN_149949,2152,1001.2,1031.5,647,1299.9,1405.9,844.6,1200.6,794.1,1523,821.6,1115.5,944,883.1,1180.5,967.2,867,CG12340,"Drosophila melanogaster CG12340-RA (CG12340), mRNA.",22024107
ILMN_149125,2153,265.7,274.6,225.7,330.6,337.2,273.5,316.1,257.9,367.8,264.5,327.2,266,247.8,316.6,272.1,297.1,fh,"Drosophila melanogaster frataxin-like CG8971-RA (fh), mRNA.",24640735
ILMN_156861,2155,378.5,554,708.7,1346.1,491,286.5,1173.9,996,567.2,361.4,1286.3,956.2,377.1,595.5,893.8,1179.5,Pka-R1,"Drosophila melanogaster cAMP-dependent protein kinase R1 CG3263-RI, transcript variant I (Pka-R1), mRNA.",62472290
ILMN_157438,2157,1669.3,2064.5,1278.6,2805.4,2013.5,1163.8,2408.9,1690.2,2382.7,1214.7,1909.2,2224.1,1506.9,1940.7,2096.9,1976.2,Tollo,"Drosophila melanogaster Tollo CG6890-RA (Tollo), mRNA.",24664560
ILMN_143878,2160,55.7,62.9,60.6,60.2,57,51,56,48.6,55.7,57.7,49.2,52.9,57.9,57.3,50.9,63.3,Sh,"Drosophila melanogaster Shaker CG12348-RA, transcript variant A (Sh), mRNA.",45551478
ILMN_153813,2161,1673.3,1471,1366.8,2461.9,1938.9,1710.6,2137.6,1921.1,2349.4,1528.1,2359.7,1879.5,1395.6,1751.8,1951,1940,CG14550,"Drosophila melanogaster CG14550-RA (CG14550), mRNA.",24650250
ILMN_156004,2163,6704.5,5879.4,5361,10172.5,9455.5,4830.4,9251,7860.5,10193.9,4461,7423.4,7686,6264.7,7152.7,7492.3,8192.9,Hsp83,"Drosophila melanogaster Heat shock protein 83 CG1242-RA (Hsp83), mRNA.",24656565
ILMN_156705,2165,1680.5,1706.9,1132.4,1942.9,2065,863.7,1720,1513.9,2694,1041,1660.2,1205.6,1310.5,1633.5,1468.6,1455.8,Egfr,"Drosophila melanogaster Epidermal growth factor receptor CG10079-RB, transcript variant B (Egfr), mRNA.",24657104
ILMN_154862,2166,905.4,1198.5,629.6,1166.5,1416.5,847.9,1172.4,828.5,1537.6,757.9,1237.5,849.8,786.3,1427.6,831,866.7,drk,"Drosophila melanogaster downstream of receptor kinase CG6033-RF, transcript variant F (drk), mRNA.",24653405
ILMN_142883,2168,17568.8,16395.9,15274.2,23466.6,23203.5,17872.4,20061,18109.4,24999.4,15886.2,22025.2,17380.2,16089.5,21863.7,17080.1,13698.9,oho23B,"Drosophila melanogaster overgrown hematopoietic organs at 23B CG2986-RC, transcript variant C (oho23B), mRNA.",45549148
ILMN_156530,2170,119.8,102.4,96.7,87.3,188.1,92.6,149.2,95.4,198.5,97.6,165.6,106.6,141.2,140.5,102.9,102,RhoGAP88C,"Drosophila melanogaster RhoGAP88C CG31319-RA (RhoGAP88C), mRNA.",24646826
ILMN_150786,2173,85.7,118.2,97.3,119.6,90.4,62.6,111.5,98.8,97.8,80.9,91.5,105.8,78,74.3,103.4,116.4,Pka-C1,"Drosophila melanogaster cAMP-dependent protein kinase 1 CG4379-RA, transcript variant A (Pka-C1), mRNA.",24583098
ILMN_141071,2174,256.5,351.7,270.7,643.4,332.7,260.3,472.8,428.1,372.2,250.9,479.8,379.2,209.2,458.6,352.6,647.2,S6kII,"Drosophila melanogaster RPS6-protein kinase-II CG17596-RA (S6kII), mRNA.",24643816
ILMN_158325,2179,97.7,108.3,95.8,145.7,105.3,72.1,136.3,125.2,133.4,96.5,120.8,103.5,85.1,91.2,121.7,159.3,eg,"Drosophila melanogaster eagle CG7383-RA, transcript variant A (eg), mRNA.",28574710
ILMN_154170,2180,3072,4814.4,2315.5,5263.2,4742.8,2784.4,4318,2678.7,5316.3,2827.3,4447.5,3201.6,2533.7,5363.4,2968.6,3478.1,Sip1,"Drosophila melanogaster SRY interacting protein 1 CG10939-RA (Sip1), mRNA.",24654384
ILMN_139573,2182,396.7,437.1,306.6,576.2,607.7,338.6,603.8,500.9,628.8,340.4,593.2,387.6,393.7,421.4,423.7,495,gammaTub23C,"Drosophila melanogaster -Tubulin at 23C CG3157-RA (gammaTub23C), mRNA.",24581300
ILMN_154250,2184,496.6,559.9,331.7,664.6,624.6,464.2,520.5,456,677.7,443.7,525.7,410.8,452.6,619.9,441.2,593.6,chrw,"Drosophila melanogaster chrowded CG3870-RA (chrw), mRNA.",24659546
ILMN_140377,2185,142.8,150.2,130.6,172,189.3,154.8,173.5,147.1,203.7,140.1,170.4,152.8,120.1,169.9,138.7,170.5,CG17219,"Drosophila melanogaster CG17219-RA (CG17219), mRNA.",28574016
ILMN_156993,2190,1472.2,1545,1148.7,2604.1,1997.5,1478.6,2056.5,1488.6,2196.4,1266.6,2146.8,1697.7,1215.9,1856.2,1581.5,1696.7,cni,"Drosophila melanogaster cornichon CG5855-RA, transcript variant A (cni), mRNA.",24584584
ILMN_139512,2192,56,65.2,68.5,59.1,60.5,49.6,61.3,49.3,63.6,64.8,51.2,61.6,58.3,53.1,58.6,64.2,Gef26,"Drosophila melanogaster Gef26 CG9491-RA (Gef26), mRNA.",45550135
